element,transition,auger_group,line_type,energy_type,energy_eV,library,xray_source,sensitivity
Tl,4f5/2,,XPS,BE,122.0,ALSCOF,Al Kα,9.14000034332275
Tl,4f5/2,,XPS,BE,122.0,ALWAGNER,Al Kα,2.65000009536743
Tl,4f5/2,,XPS,BE,122.0,MGSCOF,Mg Kα,9.22000026702881
Tl,4f5/2,,XPS,BE,122.0,MGWAGNER,Mg Kα,2.65000009536743
Tl,4f7/2,,XPS,BE,118.0,ALSCOF,Al Kα,11.6199998855591
Tl,4f7/2,,XPS,BE,118.0,ALWAGNER,Al Kα,3.0
Tl,4f7/2,,XPS,BE,118.0,MGSCOF,Mg Kα,11.7700004577637
Tl,4f7/2,,XPS,BE,118.0,MGWAGNER,Mg Kα,3.0
Tl,4p1/2,,XPS,BE,721.0,ALSCOF,Al Kα,2.13000011444092
Tl,4p1/2,,XPS,BE,721.0,MGSCOF,Mg Kα,1.0
Tl,4p3/2,,XPS,BE,608.0,ALSCOF,Al Kα,6.19000005722046
Tl,4p3/2,,XPS,BE,608.0,MGSCOF,Mg Kα,4.0
Tl,4s,,XPS,BE,845.0,ALSCOF,Al Kα,1.95000004768372
Tl,4s,,XPS,BE,845.0,MGSCOF,Mg Kα,1.46000003814697
Tl,5d,,XPS,BE,14.0,ALSCOF,Al Kα,2.38100004196167
Tl,5d,,XPS,BE,14.0,ALWAGNER,Al Kα,0.990000009536743
Tl,5d,,XPS,BE,14.0,MGSCOF,Mg Kα,1.94400000572205
Tl,5d,,XPS,BE,14.0,MGWAGNER,Mg Kα,0.810000002384186
Tl,5d3/2,,XPS,BE,15.0,ALSCOF,Al Kα,0.99099999666214
Tl,5d3/2,,XPS,BE,15.0,MGSCOF,Mg Kα,0.804000020027161
Tl,5d5/2,,XPS,BE,13.0,ALSCOF,Al Kα,1.38999998569489
Tl,5d5/2,,XPS,BE,13.0,MGSCOF,Mg Kα,1.13999998569489
Tl,5p1/2,,XPS,BE,100.0,ALSCOF,Al Kα,0.504999995231628
Tl,5p1/2,,XPS,BE,100.0,MGSCOF,Mg Kα,0.382999986410141
Tl,5p3/2,,XPS,BE,76.0,ALSCOF,Al Kα,1.0
Tl,5p3/2,,XPS,BE,76.0,MGSCOF,Mg Kα,0.995999991893768
Tl,5s,,XPS,BE,137.0,ALSCOF,Al Kα,0.519999980926514
Tl,5s,,XPS,BE,137.0,MGSCOF,Mg Kα,0.412999987602234
Tm,4d,,XPS,BE,180.0,ALSCOF,Al Kα,13.1199998855591
Tm,4d,,XPS,BE,180.0,ALWAGNER,Al Kα,2.0
Tm,4d,,XPS,BE,180.0,MGSCOF,Mg Kα,11.1800003051758
Tm,4d,,XPS,BE,180.0,MGWAGNER,Mg Kα,2.0
Tm,4p1/2,,XPS,BE,378.0,ALSCOF,Al Kα,1.98000001907349
Tm,4p1/2,,XPS,BE,378.0,MGSCOF,Mg Kα,1.0
Tm,4p3/2,,XPS,BE,333.0,ALSCOF,Al Kα,4.48000001907349
Tm,4p3/2,,XPS,BE,333.0,ALWAGNER,Al Kα,0.600000023841858
Tm,4p3/2,,XPS,BE,333.0,MGSCOF,Mg Kα,3.55999994277954
Tm,4p3/2,,XPS,BE,333.0,MGWAGNER,Mg Kα,0.600000023841858
Tm,4s,,XPS,BE,470.0,ALSCOF,Al Kα,1.66999995708466
Tm,4s,,XPS,BE,470.0,MGSCOF,Mg Kα,1.30999994277954
Tm,5p,,XPS,BE,29.0,ALSCOF,Al Kα,0.864000022411346
Tm,5p,,XPS,BE,29.0,MGSCOF,Mg Kα,0.690999984741211
Tm,5p1/2,,XPS,BE,32.0,ALSCOF,Al Kα,0.28099998831749
Tm,5p1/2,,XPS,BE,32.0,MGSCOF,Mg Kα,0.219999998807907
Tm,5p3/2,,XPS,BE,26.0,ALSCOF,Al Kα,0.583000004291534
Tm,5p3/2,,XPS,BE,26.0,MGSCOF,Mg Kα,0.470999985933304
Tm,5s,,XPS,BE,54.0,ALSCOF,Al Kα,0.303000003099442
Tm,5s,,XPS,BE,54.0,MGSCOF,Mg Kα,0.244000002741814
U,NO1,NOO,Auger,KE,280.0,AUGQNT,Any,0.140000000596046
U,NO2,NOO,Auger,KE,87.0,AUGQNT,Any,0.270000010728836
U,NO3,NOO,Auger,KE,72.0,AUGQNT,Any,0.409999996423721
U,4d3/2,,XPS,BE,781.0,ALSCOF,Al Kα,11.0
U,4d3/2,,XPS,BE,781.0,MGSCOF,Mg Kα,8.21000003814697
U,4d5/2,,XPS,BE,739.0,ALSCOF,Al Kα,17.0499992370605
U,4d5/2,,XPS,BE,739.0,ALWAGNER,Al Kα,3.84999990463257
U,4d5/2,,XPS,BE,739.0,MGSCOF,Mg Kα,12.8400001525879
U,4d5/2,,XPS,BE,739.0,MGWAGNER,Mg Kα,3.84999990463257
U,4f5/2,,XPS,BE,391.0,ALSCOF,Al Kα,21.0
U,4f5/2,,XPS,BE,391.0,MGSCOF,Mg Kα,20.6100006103516
U,4f7/2,,XPS,BE,380.0,ALSCOF,Al Kα,27.3600006103516
U,4f7/2,,XPS,BE,380.0,ALWAGNER,Al Kα,9.0
U,4f7/2,,XPS,BE,380.0,MGSCOF,Mg Kα,26.3799991607666
U,4f7/2,,XPS,BE,380.0,MGWAGNER,Mg Kα,9.0
U,4p1/2,,XPS,BE,1274.1272,ALSCOF,Al Kα,0.0
U,4p3/2,,XPS,BE,1046.1044,ALSCOF,Al Kα,0.0
U,4p3/2,,XPS,BE,1046.1044,MGSCOF,Mg Kα,0.0
U,5d,,XPS,BE,100.0,ALSCOF,Al Kα,1.75999999046326
U,5d,,XPS,BE,100.0,ALWAGNER,Al Kα,1.75999999046326
U,5d,,XPS,BE,100.0,MGWAGNER,Mg Kα,1.44000005722046
U,5d3/2,,XPS,BE,104.0,ALSCOF,Al Kα,2.35999989509583
U,5d3/2,,XPS,BE,104.0,ALWAGNER,Al Kα,0.660000026226044
U,5d3/2,,XPS,BE,104.0,MGSCOF,Mg Kα,1.85000002384186
U,5d3/2,,XPS,BE,104.0,MGWAGNER,Mg Kα,0.540000021457672
U,5d5/2,,XPS,BE,96.0,ALSCOF,Al Kα,3.46000003814697
U,5d5/2,,XPS,BE,96.0,ALWAGNER,Al Kα,1.10000002384186
U,5d5/2,,XPS,BE,96.0,MGSCOF,Mg Kα,2.75999999046326
U,5d5/2,,XPS,BE,96.0,MGWAGNER,Mg Kα,0.899999976158142
U,5p1/2,,XPS,BE,262.0,ALSCOF,Al Kα,0.674000024795532
U,5p1/2,,XPS,BE,262.0,MGSCOF,Mg Kα,0.495000004768372
U,5p3/2,,XPS,BE,197.0,ALSCOF,Al Kα,2.22000002861023
U,5p3/2,,XPS,BE,197.0,MGSCOF,Mg Kα,1.75999999046326
U,5s,,XPS,BE,325.0,ALSCOF,Al Kα,0.73199999332428
U,5s,,XPS,BE,325.0,MGSCOF,Mg Kα,0.572000026702881
U,6p1/2,,XPS,BE,29.0,ALSCOF,Al Kα,0.133000001311302
U,6p1/2,,XPS,BE,29.0,MGSCOF,Mg Kα,0.101000003516674
U,6p3/2,,XPS,BE,19.0,ALSCOF,Al Kα,0.375999987125397
U,6p3/2,,XPS,BE,19.0,MGSCOF,Mg Kα,0.300999999046326
U,6s,,XPS,BE,46.0,ALSCOF,Al Kα,0.167999997735023
U,6s,,XPS,BE,46.0,MGSCOF,Mg Kα,0.13400000333786
V,LM1,LMM,Auger,KE,510.5,10kvcrr4,Any,0.0879999995231628
V,LM1,LMM,Auger,KE,511.0,ALSCOF,Al Kα,0.300000011920929
V,LM1,LMM,Auger,KE,511.0,AUGQNT,Any,0.300000011920929
V,LM2,LMM,Auger,KE,472.0,ALSCOF,Al Kα,0.629999995231628
V,LM2,LMM,Auger,KE,472.0,AUGQNT,Any,0.629999995231628
V,LM2,LMM,Auger,KE,492.0,10kvcrr4,Any,0.0040000001899898
V,LM3,LMM,Auger,KE,438.0,ALSCOF,Al Kα,0.629999995231628
V,LM3,LMM,Auger,KE,438.0,AUGQNT,Any,0.629999995231628
V,LM3,LMM,Auger,KE,472.5,10kvcrr4,Any,0.305999994277954
V,LM4,LMM,Auger,KE,432.0,ALSCOF,Al Kα,0.600000023841858
V,LM4,LMM,Auger,KE,432.0,AUGQNT,Any,0.600000023841858
V,LM4,LMM,Auger,KE,438.5,10kvcrr4,Any,0.321000009775162
V,LM5,LMM,Auger,KE,410.0,ALSCOF,Al Kα,0.400000005960464
V,LM5,LMM,Auger,KE,410.0,AUGQNT,Any,0.400000005960464
V,LM5,LMM,Auger,KE,432.5,10kvcrr4,Any,0.0419999994337559
V,LM6,LMM,Auger,KE,400.0,ALSCOF,Al Kα,0.300000011920929
V,LM6,LMM,Auger,KE,400.0,AUGQNT,Any,0.300000011920929
V,LM6,LMM,Auger,KE,411.0,10kvcrr4,Any,0.0160000007599592
V,LM7,LMM,Auger,KE,401.0,10kvcrr4,Any,0.0130000002682209
V,MN1,MNN,Auger,KE,48.5,10kvcrr4,Any,0.0590000003576279
V,2p,,XPS,BE,519.0,ALSCOF,Al Kα,9.65999984741211
V,2p,,XPS,BE,519.0,ALWAGNER,Al Kα,1.95000004768372
V,2p,,XPS,BE,519.0,MGWAGNER,Mg Kα,1.95000004768372
V,2p1/2,,XPS,BE,523.0,ALSCOF,Al Kα,3.28999996185303
V,2p1/2,,XPS,BE,523.0,ALWAGNER,Al Kα,0.649999976158142
V,2p1/2,,XPS,BE,523.0,MGSCOF,Mg Kα,3.25999999046326
V,2p1/2,,XPS,BE,523.0,MGWAGNER,Mg Kα,0.649999976158142
V,2p3/2,,XPS,BE,515.0,ALSCOF,Al Kα,6.36999988555908
V,2p3/2,,XPS,BE,515.0,ALWAGNER,Al Kα,1.29999995231628
V,2p3/2,,XPS,BE,515.0,MGSCOF,Mg Kα,6.32999992370605
V,2p3/2,,XPS,BE,515.0,MGWAGNER,Mg Kα,1.29999995231628
V,2s,,XPS,BE,630.0,ALSCOF,Al Kα,3.5699999332428
V,2s,,XPS,BE,630.0,MGSCOF,Mg Kα,2.98000001907349
V,3p,,XPS,BE,40.0,ALSCOF,Al Kα,0.995999991893768
V,3p,,XPS,BE,40.0,ALWAGNER,Al Kα,0.231000006198883
V,3p,,XPS,BE,40.0,MGSCOF,Mg Kα,0.958999991416931
V,3p,,XPS,BE,40.0,MGWAGNER,Mg Kα,0.188999995589256
V,3s,,XPS,BE,69.0,ALSCOF,Al Kα,0.537999987602234
V,3s,,XPS,BE,69.0,MGSCOF,Mg Kα,0.462000012397766
W,MN1,MNN,Auger,KE,1792.0,AUGQNT,Any,0.109999999403954
W,MN1,MNN,Auger,KE,1793.5,10kvcrr4,Any,0.128000006079674
W,MN10,MNN,Auger,KE,1297.5,10kvcrr4,Any,0.0
W,MN11,MNN,Auger,KE,1170.1145,10kvcrr4,Any,0.0
W,MN12,MNN,Auger,KE,1117.1088,10kvcrr4,Any,0.0
W,MN13,MNN,Auger,KE,1057.1039,10kvcrr4,Any,0.0
W,MN2,MNN,Auger,KE,1770.0,AUGQNT,Any,0.0399999991059303
W,MN2,MNN,Auger,KE,1771.5,10kvcrr4,Any,0.0130000002682209
W,MN3,MNN,Auger,KE,1730.0,AUGQNT,Any,0.209999993443489
W,MN3,MNN,Auger,KE,1733.1718,10kvcrr4,Any,0.0
W,MN4,MNN,Auger,KE,1708.0,AUGQNT,Any,0.0700000002980232
W,MN4,MNN,Auger,KE,1708.1694,10kvcrr4,Any,0.0
W,MN5,MNN,Auger,KE,1564.0,AUGQNT,Any,0.0500000007450581
W,MN5,MNN,Auger,KE,1567.1543,10kvcrr4,Any,0.0
W,MN6,MNN,Auger,KE,1517.0,AUGQNT,Any,0.0700000002980232
W,MN6,MNN,Auger,KE,1518.5,10kvcrr4,Any,0.229000002145767
W,MN7,MNN,Auger,KE,1500.5,10kvcrr4,Any,0.0149999996647239
W,MN7,MNN,Auger,KE,1504.0,AUGQNT,Any,0.0599999986588955
W,MN8,MNN,Auger,KE,1298.0,AUGQNT,Any,0.0399999991059303
W,MN8,MNN,Auger,KE,1352.132,10kvcrr4,Any,0.0
W,MN9,MNN,Auger,KE,1333.1322,10kvcrr4,Any,0.0
W,NO1,NOO,Auger,KE,179.0,AUGQNT,Any,0.159999996423721
W,NO1,NOO,Auger,KE,351.0,10kvcrr4,Any,0.0370000004768372
W,NO2,NOO,Auger,KE,169.0,AUGQNT,Any,0.219999998807907
W,NO2,NOO,Auger,KE,218.5,10kvcrr4,Any,0.0070000002160668
W,NO3,NOO,Auger,KE,207.0,10kvcrr4,Any,0.0109999999403954
W,NO4,NOO,Auger,KE,180.0,10kvcrr4,Any,0.0230000000447035
W,NO5,NOO,Auger,KE,172.0,10kvcrr4,Any,0.0089999996125698
W,NO6,NOO,Auger,KE,167.0,10kvcrr4,Any,0.280000001192093
W,NO7,NOO,Auger,KE,51.0,10kvcrr4,Any,0.0189999993890524
W,NO8,NOO,Auger,KE,41.5,10kvcrr4,Any,0.0109999999403954
W,4d,,XPS,BE,251.0,ALSCOF,Al Kα,16.3299999237061
W,4d,,XPS,BE,251.0,ALWAGNER,Al Kα,2.85999989509583
W,4d,,XPS,BE,251.0,MGWAGNER,Mg Kα,2.33999991416931
W,4d3/2,,XPS,BE,257.0,ALSCOF,Al Kα,6.67999982833862
W,4d3/2,,XPS,BE,257.0,ALWAGNER,Al Kα,1.13300001621246
W,4d3/2,,XPS,BE,257.0,MGSCOF,Mg Kα,48000001907349.0
W,4d3/2,,XPS,BE,257.0,MGWAGNER,Mg Kα,0.926999986171722
W,4d5/2,,XPS,BE,245.0,ALSCOF,Al Kα,9.64999961853027
W,4d5/2,,XPS,BE,245.0,ALWAGNER,Al Kα,1.72699999809265
W,4d5/2,,XPS,BE,245.0,MGSCOF,Mg Kα,8.01000022888184
W,4d5/2,,XPS,BE,245.0,MGWAGNER,Mg Kα,1.41299998760223
W,4f,,XPS,BE,35.0,ALSCOF,Al Kα,9.80000019073486
W,4f,,XPS,BE,35.0,ALWAGNER,Al Kα,2.0
W,4f,,XPS,BE,35.0,MGSCOF,Mg Kα,10.2700004577637
W,4f,,XPS,BE,35.0,MGWAGNER,Mg Kα,2.0
W,4f5/2,,XPS,BE,36.0,ALSCOF,Al Kα,4.32000017166138
W,4f5/2,,XPS,BE,36.0,MGSCOF,Mg Kα,4.51999998092651
W,4f7/2,,XPS,BE,34.0,ALSCOF,Al Kα,48000001907349.0
W,4f7/2,,XPS,BE,34.0,MGSCOF,Mg Kα,75.0
W,4p1/2,,XPS,BE,491.0,ALSCOF,Al Kα,2.09999990463257
W,4p1/2,,XPS,BE,491.0,MGSCOF,Mg Kα,1.54999995231628
W,4p3/2,,XPS,BE,425.0,ALSCOF,Al Kα,15999984741211.0
W,4p3/2,,XPS,BE,425.0,MGSCOF,Mg Kα,4.03000020980835
W,4s,,XPS,BE,594.0,ALSCOF,Al Kα,1.80999994277954
W,4s,,XPS,BE,594.0,MGSCOF,Mg Kα,1.38999998569489
W,5p1/2,,XPS,BE,47.0,ALSCOF,Al Kα,0.367000013589859
W,5p1/2,,XPS,BE,47.0,MGSCOF,Mg Kα,0.282999992370605
W,5p3/2,,XPS,BE,37.0,ALSCOF,Al Kα,0.810999989509583
W,5p3/2,,XPS,BE,37.0,MGSCOF,Mg Kα,0.651000022888184
W,5s,,XPS,BE,77.0,ALSCOF,Al Kα,0.382999986410141
W,5s,,XPS,BE,77.0,MGSCOF,Mg Kα,0.305999994277954
Xe,MN1,MNN,Auger,KE,544.0,ALSCOF,Al Kα,1.0
Xe,MN1,MNN,Auger,KE,544.0,AUGQNT,Any,1.0
Xe,MN2,MNN,Auger,KE,532.0,ALSCOF,Al Kα,1.05999994277954
Xe,MN2,MNN,Auger,KE,532.0,AUGQNT,Any,1.05999994277954
Xe,3d3/2,,XPS,BE,685.0,ALSCOF,Al Kα,15.1000003814697
Xe,3d3/2,,XPS,BE,685.0,MGSCOF,Mg Kα,14.5500001907349
Xe,3d5/2,,XPS,BE,672.0,ALSCOF,Al Kα,21.7900009155273
Xe,3d5/2,,XPS,BE,672.0,ALWAGNER,Al Kα,6.59999990463257
Xe,3d5/2,,XPS,BE,672.0,MGSCOF,Mg Kα,21.0799999237061
Xe,3d5/2,,XPS,BE,672.0,MGWAGNER,Mg Kα,6.59999990463257
Xe,3p1/2,,XPS,BE,997.0,ALSCOF,Al Kα,19999980926514.0
Xe,3p1/2,,XPS,BE,997.0,MGSCOF,Mg Kα,3.95000004768372
Xe,3p3/2,,XPS,BE,936.0,ALSCOF,Al Kα,10.9899997711182
Xe,3p3/2,,XPS,BE,936.0,MGSCOF,Mg Kα,8.64000034332275
Xe,3s,,XPS,BE,1144.1142,ALSCOF,Al Kα,0.55338791337984
Xe,3s,,XPS,BE,1144.1142,MGSCOF,Mg Kα,0.0
Xe,4d,,XPS,BE,64.0,ALSCOF,Al Kα,4.67999982833862
Xe,4d,,XPS,BE,64.0,ALWAGNER,Al Kα,1.89199995994568
Xe,4d,,XPS,BE,64.0,MGSCOF,Mg Kα,4.34999990463257
Xe,4d,,XPS,BE,64.0,MGWAGNER,Mg Kα,1.54799997806549
Xe,4d3/2,,XPS,BE,65.0,ALSCOF,Al Kα,1.91999995708466
Xe,4d3/2,,XPS,BE,65.0,MGSCOF,Mg Kα,1.77999997138977
Xe,4d5/2,,XPS,BE,63.0,ALSCOF,Al Kα,2.75999999046326
Xe,4d5/2,,XPS,BE,63.0,MGSCOF,Mg Kα,2.5699999332428
Xe,4p,,XPS,BE,141.0,ALSCOF,Al Kα,3.57999992370605
Xe,4p,,XPS,BE,141.0,MGSCOF,Mg Kα,2.96099996566772
Xe,4s,,XPS,BE,209.0,ALSCOF,Al Kα,1.01999998092651
Xe,4s,,XPS,BE,209.0,MGSCOF,Mg Kα,0.830999970436096
Xe,5s,,XPS,BE,19.0,ALSCOF,Al Kα,0.159999996423721
Xe,5s,,XPS,BE,19.0,MGSCOF,Mg Kα,0.131999999284744
Y,LM1,LMM,Auger,KE,1817.5,10kvcrr4,Any,0.193000003695488
Y,LM1,LMM,Auger,KE,1821.0,AUGQNT,Any,0.0099999997764825
Y,LM2,LMM,Auger,KE,1739.1703,10kvcrr4,Any,0.545000016689301
Y,LM2,LMM,Auger,KE,1746.0,AUGQNT,Any,0.0199999995529652
Y,LM3,LMM,Auger,KE,1656.1635,10kvcrr4,Any,0.0
Y,LM4,LMM,Auger,KE,1602.1594,10kvcrr4,Any,0.0
Y,LM5,LMM,Auger,KE,1587.1557,10kvcrr4,Any,0.0
Y,LM6,LMM,Auger,KE,1516.5,10kvcrr4,Any,0.0299999993294477
Y,LM7,LMM,Auger,KE,1452.1421,10kvcrr4,Any,0.0
Y,MN1,MNN,Auger,KE,124.0,ALSCOF,Al Kα,0.119999997317791
Y,MN1,MNN,Auger,KE,124.0,AUGQNT,Any,0.119999997317791
Y,MN1,MNN,Auger,KE,131.5,10kvcrr4,Any,0.0399999991059303
Y,MN2,MNN,Auger,KE,126.0,10kvcrr4,Any,0.0010000000474974
Y,MN3,MNN,Auger,KE,111.5,10kvcrr4,Any,0.0070000002160668
Y,MN4,MNN,Auger,KE,104.5,10kvcrr4,Any,0.0670000016689301
Y,MN5,MNN,Auger,KE,80.5,10kvcrr4,Any,0.0659999996423721
Y,3d,,XPS,BE,159.0,ALSCOF,Al Kα,98000001907349.0
Y,3d,,XPS,BE,159.0,ALWAGNER,Al Kα,1.75999999046326
Y,3d,,XPS,BE,159.0,MGSCOF,Mg Kα,6.23999977111816
Y,3d,,XPS,BE,159.0,MGWAGNER,Mg Kα,1.75999999046326
Y,3d3/2,,XPS,BE,160.0,ALSCOF,Al Kα,2.44000005722046
Y,3d3/2,,XPS,BE,160.0,MGSCOF,Mg Kα,2.53999996185303
Y,3d5/2,,XPS,BE,158.0,ALSCOF,Al Kα,3.53999996185303
Y,3d5/2,,XPS,BE,158.0,MGSCOF,Mg Kα,3.70000004768372
Y,3p,,XPS,BE,307.0,ALSCOF,Al Kα,7.19000005722046
Y,3p,,XPS,BE,307.0,ALWAGNER,Al Kα,1.61699998378754
Y,3p,,XPS,BE,307.0,MGWAGNER,Mg Kα,1.32299995422363
Y,3p1/2,,XPS,BE,313.0,ALSCOF,Al Kα,2.44000005722046
Y,3p1/2,,XPS,BE,313.0,ALWAGNER,Al Kα,0.538999974727631
Y,3p1/2,,XPS,BE,313.0,MGSCOF,Mg Kα,2.07999992370605
Y,3p1/2,,XPS,BE,313.0,MGWAGNER,Mg Kα,0.441000014543533
Y,3p3/2,,XPS,BE,301.0,ALSCOF,Al Kα,4.0
Y,3p3/2,,XPS,BE,301.0,ALWAGNER,Al Kα,1.07799994945526
Y,3p3/2,,XPS,BE,301.0,MGSCOF,Mg Kα,4.09000015258789
Y,3p3/2,,XPS,BE,301.0,MGWAGNER,Mg Kα,0.882000029087067
Y,3s,,XPS,BE,395.0,ALSCOF,Al Kα,1.98000001907349
Y,3s,,XPS,BE,395.0,MGSCOF,Mg Kα,1.61000001430511
Y,4p,,XPS,BE,25.0,ALSCOF,Al Kα,0.910000026226044
Y,4p,,XPS,BE,25.0,MGSCOF,Mg Kα,0.788999974727631
Y,4s,,XPS,BE,45.0,ALSCOF,Al Kα,0.328999996185303
Y,4s,,XPS,BE,45.0,MGSCOF,Mg Kα,0.273000001907349
Yb,MN1,MNN,Auger,KE,1548.1524,10kvcrr4,Any,0.187999993562698
Yb,MN2,MNN,Auger,KE,1502.5,10kvcrr4,Any,0.0
Yb,MN3,MNN,Auger,KE,1357.5,10kvcrr4,Any,0.025000000372529
Yb,MN4,MNN,Auger,KE,1308.5,10kvcrr4,Any,0.426999986171722
Yb,MN5,MNN,Auger,KE,1175.1155,10kvcrr4,Any,0.0209999997168779
Yb,MN6,MNN,Auger,KE,1127.1088,10kvcrr4,Any,0.0
Yb,MN7,MNN,Auger,KE,980.0,10kvcrr4,Any,0.0359999984502792
Yb,NO1,NOO,Auger,KE,304.0,10kvcrr4,Any,0.028999999165535
Yb,NO2,NOO,Auger,KE,168.0,10kvcrr4,Any,0.535000026226044
Yb,4d,,XPS,BE,189.5,ALSCOF,Al Kα,13.6800003051758
Yb,4d,,XPS,BE,189.5,ALWAGNER,Al Kα,2.0
Yb,4d,,XPS,BE,189.5,MGSCOF,Mg Kα,11.5699996948242
Yb,4d,,XPS,BE,189.5,MGWAGNER,Mg Kα,2.0
Yb,4d3/2,,XPS,BE,194.0,ALSCOF,Al Kα,6100001335144.0
Yb,4d3/2,,XPS,BE,194.0,MGSCOF,Mg Kα,4.71999979019165
Yb,4d5/2,,XPS,BE,185.0,ALSCOF,Al Kα,8.06999969482422
Yb,4d5/2,,XPS,BE,185.0,MGSCOF,Mg Kα,6.84999990463257
Yb,4p1/2,,XPS,BE,392.0,ALSCOF,Al Kα,2.0
Yb,4p1/2,,XPS,BE,392.0,MGSCOF,Mg Kα,1.50999999046326
Yb,4p3/2,,XPS,BE,342.0,ALSCOF,Al Kα,4.59999990463257
Yb,4p3/2,,XPS,BE,342.0,ALWAGNER,Al Kα,0.600000023841858
Yb,4p3/2,,XPS,BE,342.0,MGSCOF,Mg Kα,3.64000010490417
Yb,4p3/2,,XPS,BE,342.0,MGWAGNER,Mg Kα,0.600000023841858
Yb,4s,,XPS,BE,483.0,ALSCOF,Al Kα,1.70000004768372
Yb,4s,,XPS,BE,483.0,MGSCOF,Mg Kα,1.32000005245209
Yb,5p,,XPS,BE,29.5,ALSCOF,Al Kα,0.875999987125397
Yb,5p,,XPS,BE,29.5,MGSCOF,Mg Kα,0.699999988079071
Yb,5p1/2,,XPS,BE,33.0,ALSCOF,Al Kα,0.284000009298325
Yb,5p1/2,,XPS,BE,33.0,MGSCOF,Mg Kα,0.222000002861023
Yb,5p3/2,,XPS,BE,26.0,ALSCOF,Al Kα,0.592000007629395
Yb,5p3/2,,XPS,BE,26.0,MGSCOF,Mg Kα,0.477999985218048
Yb,5s,,XPS,BE,55.0,ALSCOF,Al Kα,0.30799999833107
Yb,5s,,XPS,BE,55.0,MGSCOF,Mg Kα,0.246999993920326
Zn,LM1,LMM,Auger,KE,774.0,10kvcrr4,Any,0.006000000052154
Zn,LM1,LMM,Auger,KE,1015.0,ALSCOF,Al Kα,0.170000001788139
Zn,LM1,LMM,Auger,KE,1015.0,AUGQNT,Any,0.170000001788139
Zn,LM2,LMM,Auger,KE,993.0,10kvcrr4,Any,0.0
Zn,LM2,LMM,Auger,KE,993.0,ALSCOF,Al Kα,0.579999983310699
Zn,LM2,LMM,Auger,KE,993.0,AUGQNT,Any,0.579999983310699
Zn,LM3,LMM,Auger,KE,928.5,10kvcrr4,Any,0.0260000005364418
Zn,LM3,LMM,Auger,KE,980.0,ALSCOF,Al Kα,0.319999992847443
Zn,LM3,LMM,Auger,KE,980.0,AUGQNT,Any,0.319999992847443
Zn,LM4,LMM,Auger,KE,914.0,10kvcrr4,Any,0.025000000372529
Zn,LM4,LMM,Auger,KE,928.0,ALSCOF,Al Kα,0.159999996423721
Zn,LM4,LMM,Auger,KE,928.0,AUGQNT,Any,0.159999996423721
Zn,LM5,LMM,Auger,KE,905.5,10kvcrr4,Any,0.150000005960464
Zn,LM5,LMM,Auger,KE,913.0,ALSCOF,Al Kα,0.0
Zn,LM5,LMM,Auger,KE,913.0,AUGQNT,Any,0.0
Zn,LM6,LMM,Auger,KE,859.5,10kvcrr4,Any,0.0049999998882412
Zn,LM6,LMM,Auger,KE,905.0,ALSCOF,Al Kα,0.310000002384186
Zn,LM6,LMM,Auger,KE,905.0,AUGQNT,Any,0.310000002384186
Zn,LM7,LMM,Auger,KE,834.0,ALSCOF,Al Kα,0.140000000596046
Zn,LM7,LMM,Auger,KE,834.0,AUGQNT,Any,0.140000000596046
Zn,LM7,LMM,Auger,KE,853.0,10kvcrr4,Any,0.0160000007599592
Zn,LM8,LMM,Auger,KE,835.0,10kvcrr4,Any,0.112999998033047
Zn,LM9,LMM,Auger,KE,827.0,10kvcrr4,Any,0.0140000004321337
Zn,MN1,MNN,Auger,KE,110.0,AUGQNT,Any,0.180000007152557
Zn,MN1,MNN,Auger,KE,110.5,10kvcrr4,Any,0.0130000002682209
Zn,MN2,MNN,Auger,KE,62.0,ALSCOF,Al Kα,0.209999993443489
Zn,MN2,MNN,Auger,KE,62.0,AUGQNT,Any,0.209999993443489
Zn,MN2,MNN,Auger,KE,76.0,10kvcrr4,Any,0.0130000002682209
Zn,MN3,MNN,Auger,KE,59.0,ALSCOF,Al Kα,0.180000007152557
Zn,MN3,MNN,Auger,KE,59.0,AUGQNT,Any,0.180000007152557
Zn,MN3,MNN,Auger,KE,62.0,10kvcrr4,Any,0.130999997258186
Zn,MN4,MNN,Auger,KE,58.5,10kvcrr4,Any,0.0140000004321337
Zn,2p1/2,,XPS,BE,1045.1043,ALSCOF,Al Kα,0.0
Zn,2p1/2,,XPS,BE,1045.1043,MGSCOF,Mg Kα,0.0
Zn,2p3/2,,XPS,BE,1022.102,ALSCOF,Al Kα,0.907334844416
Zn,2p3/2,,XPS,BE,1022.102,ALWAGNER,Al Kα,0.0
Zn,2p3/2,,XPS,BE,1022.102,MGSCOF,Mg Kα,0.0
Zn,2p3/2,,XPS,BE,1022.102,MGWAGNER,Mg Kα,0.0
Zn,2s,,XPS,BE,1196.1194,ALSCOF,Al Kα,0.55338791337984
Zn,2s,,XPS,BE,1196.1194,MGSCOF,Mg Kα,0.0
Zn,3d,,XPS,BE,10.0,ALSCOF,Al Kα,0.810000002384186
Zn,3d,,XPS,BE,10.0,MGSCOF,Mg Kα,0.897000014781952
Zn,3p,,XPS,BE,90.5,ALSCOF,Al Kα,2.82800006866455
Zn,3p,,XPS,BE,90.5,ALWAGNER,Al Kα,0.824999988079071
Zn,3p,,XPS,BE,90.5,MGSCOF,Mg Kα,2.58200001716614
